1.28200										
1.31200										
1.26600										
1.28200										
1.29700										
1.31200										
1.26600										
1.28100										
1.29700										
1.29700										
1.26500										
1.28200										
1.29600										
1.28200										
1.28100										
1.28100										
1.28100										
1.29700										
1.29700										
1.26600										
1.29700										
1.28100										
1.29700										
1.26600										
1.28100										
1.29700										
1.29700										
1.28100										
1.28200										
1.29600										
1.28200										
1.26500										
1.28200										
1.29600										
1.28200										
1.46800										
1.37500										
1.31300										
1.28100										
1.26600										
1.26600										
1.29700										
1.28100										
1.29700										
1.29700										
1.29700										
1.26500										
1.28100										
1.26600										
1.29700										
1.26600										
1.29700										
1.29700										
1.29700										
1.29700										
1.28100										
1.28100										
1.29700										
1.29700										
1.28100										
1.28100										
1.29700										
1.28100										
1.26600										
1.28100										
1.28200										
1.28100										
1.26500										
1.28200										
1.28100										
1.29700										
1.28100										
1.28100										
1.28100										
1.28100										
1.26600										
1.29700										
1.29600										
1.29700										
1.28200										
1.26500										
1.29700										
1.29700										
1.26600										
1.28100										
1.31300										
1.26600										
1.26600										
1.26500										
1.29700										
1.28200										
1.29600										
1.28200										
1.31200										
1.29700										
1.28100										
1.29700										
1.29700										
1.29700										
1.26600										
1.28100										
1.28100										
1.29700										
1.26600										
1.29600										
1.31300										
1.29700										
1.29700										
1.29700										
1.29700										
1.29700										
1.29600										
1.29700										
1.32800										
1.28200										
1.28100										
1.28100										
1.29700										
1.26600										
1.29700										
1.26500										
1.26600										
1.29700										
1.28100										
1.25000										
1.28100										
1.26600										
1.28100										
1.31300										
1.39000										
1.26600										
1.26600										
1.25000										
1.26600										
1.26500										
1.26600										
1.26500										
1.25000										
1.26600										
1.28100										
1.26600										
1.25000										
1.25000										
1.26600										
1.26500										
1.25000										
1.26600										
1.28100										
1.25000										
1.26600										
1.28100										
1.26600										
1.26500										
1.26600										
1.25000										
1.26500										
1.28200										
1.28100										
1.28100										
1.28100										
1.26600										
1.26600										
1.28100										
1.28100										
1.26600										
1.28100										
1.26600										
1.26500										
1.28200										
1.26500										
1.26600										
1.26500										
1.25000										
1.26600										
1.26500										
1.26600										
1.28100										
1.26600										
1.26600										
1.28100										
1.26600										
1.26600										
1.26500										
1.26600										
1.28100										
1.25000										
1.26600										
1.26500										
1.28200										
1.26500										
1.28100										
1.25000										
1.26600										
1.28100										
1.26600										
1.28100										
1.26600										
1.25000										
1.28100										
1.25000										
1.28100										
1.28200										
1.26500										
1.29700										
1.26600										
1.25000										
1.23500										
1.25000										
